,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.13484140042351486,-0.14617635497196024,-0.5615426453939283,0.27622062328094815,0.7796207152233294,0.39428823133035573,-0.3662011778931203,0.46304027696158007,-0.4323460880466959,-0.7043297709275997,-0.6749652319277705,-0.06076632654495344,-0.8108556125295086,0.10150159608566403,-0.9976024530716744,-0.43272243408945055,-0.880825949593319,-0.07526585314452702,0.9470062689223699,-0.6922293890323913,0.07504835986418117,-0.38680474398254894,-0.3133325474664631,-0.32504471166442445,-0.6159517377591565,-0.3669355894256755,-0.8724479231201633,-0.969092335009551,0.44080162042820675,-0.10812368370253729,0.09752633939108443,0.5885862474387443
1,0.16343773994025645,-0.3038575497061066,-0.6073442294913102,0.147902078811147,0.7833025930353655,0.39868687413366666,-0.9541879928674977,0.9012319554158132,-0.43023381384788273,-0.7018535340159477,-0.6790454079188886,-0.23562566921852082,-0.856916771740024,0.1462091597230052,-0.93650132271407,-0.6385236850102665,-0.8729345878898958,-0.23450212391927655,0.6930666897318803,-0.6614026581848453,-0.5024176244405224,-0.38690167268035985,-0.3388645995324807,-0.29296097361788226,-0.6477514764752553,-0.774383996363358,-0.7116471984739664,-0.9747865306196841,0.4405693079852904,-0.10812012394722016,0.09406149289901539,0.5888658831125513
2,0.13495730169023026,-0.14616961725766794,-0.5928505238024363,0.1413404128494343,0.7831640011429429,0.40299382984726906,-0.3662011778931203,0.46304027696158007,-0.36163944000457116,-0.7043297709275997,-0.6677955861167033,-0.2336259867610548,-0.8108636660530483,0.16283932390646935,-0.9347592480191247,-0.4336519143034616,-0.8120407614926459,-0.06755072114352531,0.9470062689223699,-0.6625724849064691,0.11392634106737548,-0.38691729291973903,-0.313332546502124,-0.3228388142116927,-0.6159517377591565,-0.417944587668298,-0.8438651308794478,-0.9748710095169162,0.44080162042820675,-0.21731558761258898,0.0978608875853069,0.587004776327238
3,0.13841156256535556,-0.1460892317988926,-0.47512447206051267,0.30994427485939624,0.7959534101667399,0.4021762844437895,-0.9227428863858508,0.3708873840961819,-0.3782270817808362,-0.7051166325703038,-0.6678513094184522,-0.23307942744287063,-0.8049467231981554,0.14573365857723883,-0.9574091962508507,-0.44416654200115907,-0.8557948682621043,-0.2286646255103673,0.9824249546114028,-0.6620093286282194,-0.515192144479563,-0.38769701136514345,-0.31355016686990583,-0.2934202246224653,-0.6159945816606701,-0.780079476148352,-0.7337896333449417,-0.9728053114421106,0.44079867023564107,-0.10811610947194832,0.09220930263828646,0.5885220466964386
4,0.13844744370417641,-0.1460892317988926,-0.47962187870280093,0.3096615265831481,0.7959534101667399,0.4021762844437895,-0.922845777047578,0.3708415430320344,-0.39373931786789496,-0.7045369102451423,-0.6678037213602179,-0.23307942744287063,-0.804799121613213,0.14468205623507843,-0.9590093481804345,-0.4443463825045011,-0.8558129062842702,-0.22997701221881664,0.9507290924078513,-0.6496980664972529,-0.5151921335864257,-0.39629315952302785,-0.3135507905821227,-0.2934202246224653,-0.6159945816606701,-0.7805604114792133,-0.7337896333449417,-0.9728053114421106,0.4407143475944922,-0.10811610947194832,0.09220930263828646,0.5882428723866391
5,0.13880610931573434,-0.14608541367371758,-0.5991590845333955,0.14788069778579957,0.783219182563604,0.3941868564535919,-0.9273395585980775,0.46304027696158007,-0.42995060530080204,-0.7043448783410045,-0.6677955861167033,-0.23377962307941882,-0.8113801240209766,0.15307436099711183,-0.9307139753750363,-0.4017369160126533,-0.878256824634611,-0.22948235799051844,0.8161737118139589,-0.4263825441534796,0.02193973549889166,-0.38691558911407264,-0.31106616379473545,-0.3218114953382013,-0.6159517377591565,-0.7680822802984497,-0.7116710669793572,-0.9748710095169162,0.44107687193986467,-0.18809525754105513,0.09210501522312178,0.587004776327238
6,0.13868914997561238,-0.14616989099148955,-0.5943206089693774,0.13847882901077807,0.7830192951591243,0.40171673714878436,-0.8201653174571293,0.4626608975863607,-0.3607286582134054,-0.6631722529935518,-0.6678482147333472,-0.23366358370749507,-0.7345471916031285,0.15350963871583662,-0.9372516772993791,-0.5103608387085283,-0.8109886266870432,-0.22966903826883261,0.7011436349406525,-0.6620116593849845,-0.447241018184094,-0.3868493028621667,-0.3133327569322057,-0.2934707621466561,-0.6159671833841889,-0.7805088026486562,-0.7272571369259848,-0.9748824742678296,0.4405141075394806,-0.053535965790222316,0.09241671610593372,0.5575452624568256
7,0.13744920232697574,-0.14617158022537521,-0.6073284251239075,0.13831462630186844,0.7830192951591243,0.398883585037358,-0.8220347068773551,0.4626608975863607,-0.3597536536707184,-0.6642045991296528,-0.6778494849915436,-0.2336659703248089,-0.7370535348997632,0.14622531211991147,-0.9371557159594481,-0.5105710313540062,-0.810675464898367,-0.23575275228257536,0.7011436349406525,-0.6614558128705267,-0.4478467571422139,-0.38691558510259394,-0.3133327569322057,-0.3241548822544211,-0.6153767785967825,-0.7917259719107486,-0.7116471984739664,-0.9747875685906016,0.4275859045553906,-0.05227527045485244,0.0925168261205389,0.5864766524810012
8,0.1544073806359497,-0.14609196344881695,-0.6029803073782365,0.3096615265831481,0.7959534101667399,0.40171676488665237,-0.9228338366535498,0.3708415604248912,-0.37817390086784874,-0.7043075518624075,-0.6678465281599137,-0.217045483758089,-0.804799121613213,0.157859568308891,-0.9591631622014194,-0.4434397884552988,-0.8558129062842702,-0.2297665519404256,0.9501491204226272,-0.6619950029126979,-0.5003316062495387,-0.37370411290101896,-0.3135507905821227,-0.28873549969513523,-0.6096814406048653,-0.7805357217046311,-0.7337896333449417,-0.9728053114421106,0.44079867023564107,-0.10811610947194832,0.09220930263828646,0.5885220466964386
9,0.13868914997561238,-0.14616989099148955,-0.5943261219980642,0.13847882901077807,0.7830192951591243,0.40171673714878436,-0.8201653174571293,0.4626608975863607,-0.3607286582134054,-0.6631722529935518,-0.6678482257078892,-0.3048723265685898,-0.7363052155476674,0.15350935134694912,-0.9371573658736859,-0.5136739137494412,-0.810684860961508,-0.22966903826883261,0.7011436349406525,-0.6620116593849845,-0.447241018184094,-0.3868493028621667,-0.3133327569322057,-0.2934707621466561,-0.6159671833841889,-0.7805088026486562,-0.7357380945976955,-0.9748824742678296,0.4405141075394806,-0.053535965790222316,0.09241671610593372,0.5575452624568256
10,0.13495730169023026,-0.14616961725766794,-0.5928505238024363,0.1413404128494343,0.7831640011429429,0.40299382984726906,-0.3662011778931203,0.46304027696158007,-0.3609730084956616,-0.70432977074171,-0.6677955861167033,-0.2336259280266681,-0.8108636660530483,0.16283932390646935,-0.9345018514003984,-0.43189984712764956,-0.8119129853625298,-0.07225992302773776,0.9470062689223699,-0.6625724849064691,0.11390352211834356,-0.38691729291973903,-0.313332739697281,-0.29264949703548454,-0.6159517377591565,-0.417944587668298,-0.8438651308794478,-0.9748710095169162,0.4408043181868386,-0.21731558761258898,0.0978608875853069,0.587004776327238
11,0.13868914997561238,-0.14616989099148955,-0.5943207015720477,0.13847882901077807,0.7830192951591243,0.4017172788008381,-0.8220347068773551,0.4626608975863607,-0.3607286582134054,-0.6642045991296528,-0.6678482148277928,-0.23481701530094695,-0.7345373672824601,0.1534230709111811,-0.9372516476374876,-0.5105710313540062,-0.8109792306239021,-0.22966903826883261,0.7011436349406525,-0.6620116593849845,-0.4478467571422139,-0.3868493028621667,-0.3133327569322057,-0.2876962174573374,-0.6159331093023237,-0.7805088026486562,-0.7359650451700163,-0.9748824742678296,0.4281396863861289,-0.05178353233303592,0.09241671610593372,0.5575452624568256
12,0.13506248627230802,-0.1452584030464142,-0.5963190028347255,0.30902473159601945,0.7830179222636621,0.4022469103238491,-0.9202145312977229,0.40788849681077777,-0.3590398145453926,-0.7051519415125694,-0.6283121251919824,-0.23350459479876642,-0.8039629070241323,0.15340444521787364,-0.9287039586373698,-0.42989816336759884,-0.8550593260711145,-0.229438614098683,0.9502712402012058,-0.6492576380966478,-0.5006528960178226,-0.37370430455674764,-0.25116145813537244,-0.2933873262627207,-0.6138353258915561,-0.780266640970572,-0.7116471984739664,-0.9748710095169162,0.4407086047652828,-0.10805095192537162,0.09404208710327755,0.5932919639469667
13,0.13868914997561238,-0.14616989099148955,-0.5943262146007344,0.13847882901077807,0.7830192951591243,0.401717271682961,-0.8201537723763797,0.4626608975863607,-0.3607286582134054,-0.6631628697911107,-0.6678482257056982,-0.30488737957936357,-0.7362950772613582,0.15350976173183442,-0.9371573362117944,-0.5105710313540062,-0.8106749783007379,-0.22966903826883261,0.7011436349406525,-0.6620116593849845,-0.4478467571422139,-0.3868493028621667,-0.3133327569322057,-0.2876962174573374,-0.615934211784227,-0.7805088026486562,-0.7357308938869256,-0.9748824742678296,0.4281396863861289,-0.05178353233303592,0.09241671610593372,0.5575452624568256
14,0.13506248627230802,-0.14608920528878702,-0.48992906677826187,0.3560160666931071,0.7830228898892271,0.3990562989287908,-0.9202145312977229,0.3708415604248912,-0.37598292215633794,-0.7043257477951625,-0.6748660519103642,-0.2175361165544384,-0.80481418367445,0.1543273980572281,-0.9367699928449138,-0.4428084724671928,-0.8558101636528961,-0.21453276608024538,0.9685071138740702,-0.6490581128950342,-0.5152224891623799,-0.3876405322533919,-0.313566319950296,-0.29275821206016506,-0.6159517377591565,-0.7801379856505347,-0.7116471984739664,-0.9748710095169162,0.44071535617485924,-0.10811540514726845,0.09221150758741142,0.5882422322430729
15,0.13744293096907365,-0.14617153085196027,-0.6073284251239075,0.13829999727739298,0.7830192951591243,0.39888082972540706,-0.8220347068773551,0.4626608975863607,-0.3607626125956886,-0.6619866768646423,-0.6778494849915436,-0.3043132580836441,-0.7370673546862492,0.14642993363038448,-0.9371557159594481,-0.5105710313540062,-0.810675464898367,-0.23575275228257536,0.7011436349406525,-0.6614558128705267,-0.4478467571422139,-0.3869148050279321,-0.3133327569322057,-0.32567052447629363,-0.6153767785967825,-0.7917259719107486,-0.7116471984739664,-0.9747875685906016,0.4275859045553906,-0.05228318665899481,0.09242396189654489,0.5864766524810012
16,0.13768959897852423,-0.14618002659700127,-0.5963815560946847,0.140983119418959,0.7831646232771599,0.396139672952458,-0.46182134140494646,0.46870658555338063,-0.36136964824041407,-0.7042763665095831,-0.6679849693143842,-0.23378068539372734,-0.8108636660638608,0.16166628595184482,-0.9696416477391333,-0.43180270878431715,-0.8558287366512799,-0.2648818316357738,0.9512443437432234,-0.6639048453653381,0.022986821105485833,-0.3739904630005025,-0.31333512844105493,-0.2913899293243391,-0.6159517377591565,-0.4130075580424003,-0.8438651308794478,-0.9748710095000324,0.440801620443876,-0.20388516606740453,0.09735541506008852,0.5961107757285216
17,0.13770617713280997,-0.14616968480416034,-0.5928505238024363,0.14765619051316994,0.7831640011429429,0.40299382984726906,-0.3662011778931203,0.46053855019177475,-0.3616392949926976,-0.704330177090365,-0.6677955861167033,-0.2336259867610548,-0.8108636660522378,0.16283930468765268,-0.9347592480191247,-0.4318406184237793,-0.878789443695591,-0.07787395263275344,0.9470062689223699,-0.6626032653043415,0.01780112941711469,-0.38691726355244155,-0.31333250615350366,-0.29233503519194887,-0.6159517377591565,-0.37150889040267276,-0.8438651308794478,-0.9748710095169162,0.4408016207413014,-0.21527978746126872,0.09794418733251586,0.587004776327238
18,0.13768959897852423,-0.14608541367371758,-0.5963240627585068,0.14787993766183521,0.783219182563604,0.3941868564535919,-0.40851179007632926,0.46304027696158007,-0.3616886677580429,-0.7043448783410045,-0.6677955861167033,-0.23377962307941882,-0.8108636650379365,0.1628386413155621,-0.9965094867124926,-0.4017369160126533,-0.878256824634611,-0.22073676824753402,0.8960282452544688,-0.663059300753323,0.02193973549889166,-0.38691558911407264,-0.3133326321252082,-0.3227756014042698,-0.6159517377591565,-0.417944587668298,-0.8438651308794478,-0.9748710095169162,0.440801717674225,-0.1952777536282717,0.09798214028642752,0.587004776327238
19,0.13764486214432062,-0.14608263025160168,-0.49465896852452484,0.30295106479505024,0.7830238425750713,0.3843017541807651,-0.9202145312977229,0.411076077836918,-0.3613984137943467,-0.7051334684629846,-0.6679699449278345,-0.23361690513710998,-0.807189350408988,0.14338441994077256,-0.9691902963094294,-0.4434298719425718,-0.8557944680016641,-0.229438614098683,0.950132570313961,-0.649263076762771,-0.5178541035555553,-0.3737013661555059,-0.3135507905821227,-0.29370441029848005,-0.6158229356021936,-0.780266640970572,-0.7116471984739664,-0.9748710092966395,0.44080557390364006,-0.11231454159362125,0.09235618480717533,0.5882298942576987
20,0.13764486214432062,-0.14608920410115292,-0.4942992143609587,0.30295106479505024,0.7832854182554435,0.3819664389252015,-0.9202145312977229,0.411076077836918,-0.3776230423267327,-0.7018741267548143,-0.6692083135424772,-0.23361690513710998,-0.8092647114136374,0.14612228469088487,-0.9403735124875064,-0.43458796864206767,-0.8558051797720811,-0.229438614098683,0.9475538867005132,-0.6492628302142834,-0.5025894559894799,-0.3737013661555059,-0.314618769296489,-0.29294952549788184,-0.6131446694953742,-0.780266640970572,-0.7116471984739664,-0.9747838958142784,0.44080438026133095,-0.11231553641368629,0.09409674531084404,0.5882298942576987
21,0.13755352388651668,-0.14609027182396572,-0.4917553346611888,0.3028562643168291,0.7830792185578267,0.40171673044547973,-0.9165114961480123,0.41055405352824287,-0.3609981943609055,-0.7045324032947671,-0.6678464300874455,-0.233458527160286,-0.807189350408988,0.15305000130294683,-0.9311906955329776,-0.44246769557529014,-0.8543036096849236,-0.229438614098683,0.938953534774932,-0.6493195052074272,-0.5005518863055614,-0.37370422458648533,-0.3135507905821227,-0.27078442628520444,-0.6159517377591565,-0.780299511441371,-0.7116471984739664,-0.9748708976103881,0.4410696081528279,-0.10809898155163356,0.09221743141392501,0.5885932080113554
22,0.13764486214432062,-0.14608920410115292,-0.49465896852452484,0.30295106479505024,0.7830238425750713,0.3819664389252015,-0.9202145312977229,0.411076077836918,-0.3776230423267327,-0.7051334120671334,-0.6679699449278345,-0.23361690513710998,-0.807189350408988,0.14306725583652008,-0.9691902963094294,-0.4434298719425718,-0.8558051797720811,-0.229438614098683,0.95013244096181,-0.6492628302142834,-0.5178541035555553,-0.3737013661555059,-0.3135507905821227,-0.29371531742815354,-0.6158229356021936,-0.780266640970572,-0.7116471984739664,-0.9748710092966395,0.44080438026133095,-0.11231553641368629,0.09235673427506008,0.5882298942576987
23,0.13868914997561238,-0.146169357669431,-0.5517584920171597,0.13847882901077807,0.7830192951591243,0.4016978639507682,-0.8097731005071185,0.4626608975863607,-0.3607286582134054,-0.6640205940198277,-0.6678043629277066,-0.2336659703248089,-0.736295391226999,0.15350976173183442,-0.9371519186767144,-0.5105710313540062,-0.810675464898367,-0.23578854361996338,0.7011436349461403,-0.6625671926928776,-0.44828864635840376,-0.38691558510259394,-0.3133327569322057,-0.2948376406814383,-0.6159333615602188,-0.7910393311708624,-0.7116471984739664,-0.9748816039013269,0.42841210384988826,-0.05198084998893546,0.09789175198489457,0.5575478706369686
24,0.13484817432928445,-0.14616961725766794,-0.5928505238024363,0.1413404128494343,0.7831640011429429,0.40299382984726906,-0.3662011778931203,0.46053855019177475,-0.36163940421486457,-0.7043297709275997,-0.6677955861167033,-0.2336259867610548,-0.8108636660530483,0.16283932390646935,-0.9347592480191247,-0.4336594126959959,-0.878789443695591,-0.07636279721824188,0.9470062689223699,-0.6625724849064691,0.01780112941711469,-0.38691729291973903,-0.313332546502124,-0.324917184291839,-0.6159517377591565,-0.37150889040267276,-0.8438651308794478,-0.9748710095169162,0.44080162042820675,-0.21764921887622593,0.09753471123519249,0.587004776327238
25,0.13764374352653533,-0.14608920812878318,-0.49465896852452484,0.3326417755302462,0.782809312280349,0.38475020535618426,-0.9204078214719399,0.3721213786515504,-0.3771199305808726,-0.7051942512535628,-0.6678464049639208,-0.23361690513710998,-0.807189350408988,0.14306954605780892,-0.9702759239258946,-0.443439747641384,-0.8543015188008979,-0.22942318012013563,0.950135229974249,-0.6620222854685948,-0.5003196475525332,-0.39404799818654657,-0.3135507905821227,-0.2937036295005649,-0.6159614549893621,-0.7802657093171644,-0.7099902095369005,-0.9748710092941167,0.4408042292893667,-0.11231346936581289,0.09235144801671645,0.5882362061233031
26,0.13506248627230802,-0.14608920527662256,-0.49426741483960696,0.3560160666931071,0.7832690908493497,0.3807678884038556,-0.9202145312977229,0.3708415604248912,-0.37598292215633794,-0.7045598120394199,-0.6748727481392527,-0.2175361165544384,-0.8047832332122595,0.15626244968007705,-0.9369974901643121,-0.4428084724671928,-0.8558048326699723,-0.21453276608024538,0.9685071138740702,-0.6490581128950342,-0.5152224891623799,-0.37383163878052483,-0.313566319950296,-0.29294788900448726,-0.6159517377591565,-0.780145041651462,-0.7116471984739664,-0.9748710095169162,0.44071535617485924,-0.10828669950641286,0.09411415283810709,0.5882422322430729
27,0.14024910736357313,-0.14616531677772268,-0.4891355896780794,0.30944184789362944,0.7830228898892271,0.4017167649676325,-0.9229003610881672,0.3708415604248912,-0.39412088587828986,-0.7043388872117976,-0.6679616833719401,-0.21689163467735084,-0.804816651935792,0.1535098823405497,-0.9573731441621794,-0.4428176944673157,-0.8557944680016641,-0.24829138852529326,0.982234467666608,-0.6630714729271019,-0.5152224891623799,-0.38763653559476874,-0.313566319950296,-0.32496540287307574,-0.6159517377591565,-0.790178395388363,-0.7116471984739664,-0.9748704700856743,0.4407017732500771,-0.10811552205443023,0.09221764587472028,0.5882291557867106
28,0.13764486214432062,-0.14608920410115292,-0.6163823596444694,0.3029511341213088,0.7832854182554435,0.38146821174196927,-0.9202145312977229,0.411076077836918,-0.3787162743561847,-0.7018741267548143,-0.6692083135424772,-0.23361690513710998,-0.8092647114136374,0.1460815686704641,-0.9403735124875064,-0.43458796864206767,-0.8558121789474539,-0.229438614098683,0.9475558342551922,-0.6492589262717398,-0.5025894559894799,-0.373701323277133,-0.314618769296489,-0.29294952549788184,-0.6131446694953742,-0.780266640970572,-0.7116471984739664,-0.9747838958142784,0.44079002983769133,-0.11231553641368629,0.09226305511788907,0.5882298942576987
29,0.13768959897852423,-0.14608541367371758,-0.5963240627585068,0.14787993766183521,0.783219182563604,0.3941868564535919,-0.40851179007632926,0.46304027696158007,-0.361050924825062,-0.7043448848675925,-0.6677955861167033,-0.23378272106290526,-0.8108636650379365,0.1628386413155621,-0.9964544750795853,-0.43180270878431715,-0.8802280260269593,-0.22551794039898534,0.8960282452544688,-0.663059300753323,0.022986821105485833,-0.38691558911407264,-0.3133237412902387,-0.29258628422806165,-0.6159517377591565,-0.417944587668298,-0.8438651308794478,-0.9748710095169162,0.44080441543285687,-0.1952777536282717,0.09798214028642752,0.587004776327238
30,0.13868914997561238,-0.14617158022537521,-0.5940987192225804,0.13847882901077807,0.7830192951591243,0.4016978639507682,-0.8220347068773551,0.4626608975863607,-0.3607286582134054,-0.6642045991296528,-0.6678043629277066,-0.2336659703248089,-0.736295391226999,0.15350976173183442,-0.9371573362117944,-0.5105710313540062,-0.810675464898367,-0.23578854361996338,0.7011436349406525,-0.6625671926928776,-0.4478467571422139,-0.38691558510259394,-0.3133327569322057,-0.32262578574991185,-0.6159331093023237,-0.7910393311708624,-0.7116471984739664,-0.9748824742678296,0.4283580158146009,-0.05227527045485244,0.09239197286351467,0.5575452624568256
31,0.13495730169023026,-0.14616961725766794,-0.5928505238024363,0.1413404128494343,0.7831640011429429,0.40299382984726906,-0.3662011778931203,0.4605341629940336,-0.3616394023769631,-0.7043297709275997,-0.6677955861167033,-0.23725580865253357,-0.8108636660530483,0.16283932390646935,-0.9347592480191247,-0.43365211663692393,-0.877886616963639,-0.06755072114352531,0.9470062689223699,-0.6625724849064691,0.015192510159208875,-0.38691729291973903,-0.313332546502124,-0.3228388142116927,-0.6159517377591565,-0.417944587668298,-0.8438651308794478,-0.9748710095169162,0.44080162042820675,-0.21730756822243127,0.0978608875853069,0.587004776327238
32,0.13767081838877043,-0.14608920410115292,-0.4942992143609587,0.30295106479505024,0.7832854182554435,0.3819664389252015,-0.9202145312977229,0.411076077836918,-0.37568486086544245,-0.7018915644214251,-0.6678422774487359,-0.23361690513710998,-0.8092647114136374,0.14612228469088487,-0.9381687473628365,-0.43458796864206767,-0.8558051797720811,-0.21153538107820463,0.9476116724852072,-0.6492628302142834,-0.5025894559894799,-0.3737013661555059,-0.3135151320214737,-0.29294952549788184,-0.6131446694953742,-0.780266640970572,-0.7116471984739664,-0.974780578359292,0.44080438026133095,-0.11231553641368629,0.094141219336428,0.5882298942576987
33,0.13868914997561238,-0.14616989099148955,-0.5943262146007344,0.13847882901077807,0.7830192951591243,0.4017172788008381,-0.8220347068773551,0.4626608975863607,-0.3607286582134054,-0.6642045991296528,-0.6678482258023347,-0.30602575816204175,-0.736295391226999,0.15350976173183442,-0.9371573362117944,-0.5105710313540062,-0.810675464898367,-0.22966903826883261,0.7011436349406525,-0.6620116593849845,-0.4478467571422139,-0.3868493028621667,-0.3133327569322057,-0.2876962174573374,-0.6159331093023237,-0.7805088026486562,-0.7359650451700163,-0.9748824742678296,0.4281396863861289,-0.05178353233303592,0.09241671610593372,0.5575452624568256
